,0,1,2
0,-477.44328804363386,505.6619803308674,-11.79705661012892
1,-572.7191882645609,199.4671992778393,29.236223881654354
2,33.24258433081941,283.4295727131791,-15.355323477291755
3,931.0990459909099,556.3557736459719,-173.21876318992588
4,-975.532358015184,-1559.5424177711807,186.0478334085804
5,-2581.5215925490693,220.1565381830527,258.1559380262372
